https://www.roskilde-festival.dk/da/years/2023/acts/busta-rhymes/,US,Busta Rhymes,Orange,Torsdag 29. juni 2023,https://www.instagram.com/bustarhymes/,https://open.spotify.com/artist/1YfEcTuGvBQ8xSD1f53UnK?si=mGnCIYANQiO4MS0SmBmf-A
https://www.roskilde-festival.dk/da/years/2023/acts/denzel-curry/,US,Denzel Curry,Arena,Torsdag 29. juni 2023,https://www.instagram.com/denzelcurryph,https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV
https://www.roskilde-festival.dk/da/years/2023/acts/electric-wizard/,UK,Electric Wizard,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/electricwizard.official/,https://open.spotify.com/artist/4htjQW3lgIwL6fEJlTOez4?si=sc3NEMD-TjisbPpKcsLzFw
https://www.roskilde-festival.dk/da/years/2023/acts/hudson-mohawke/,UK,Hudson Mohawke,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/hudmo/,https://open.spotify.com/artist/6olWbKW2VLhFCHfOi0iEDb?si=mwJyEOMFRbOIyllYFS-MUw
https://www.roskilde-festival.dk/da/years/2023/acts/jid/,US,J.I.D,Arena,Torsdag 29. juni 2023,https://www.instagram.com/jidsv/,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7?si=BTgCCizyQq6XV-8aIjKSLg
https://www.roskilde-festival.dk/da/years/2023/acts/karpe-omar-sheriff/,,Karpe: Omar Sheriff,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/karpe_offisiell/?hl=da,https://open.spotify.com/artist/3X23gpg1vPacr0hBARyxtN?si=ZUsK3xVPQj2PlEL3tx9Cmw
https://www.roskilde-festival.dk/da/years/2023/acts/lous-and-the-yakuza/,CD/BE,Lous And The Yakuza,TBA,Torsdag 29. juni 2023,https://www.instagram.com/lousandtheyakuza/?hl=da,https://open.spotify.com/artist/2HPiMwJktBXqakN0hnON2R?si=Uu0a0RThSf6zhKBG2N0oLw
https://www.roskilde-festival.dk/da/years/2023/acts/rina-sawayama/,UK/JP,Rina Sawayama,Arena,Torsdag 29. juni 2023,https://www.instagram.com/rinasonline/,https://open.spotify.com/artist/2KEqzdPS7M5YwGmiuPTdr5
https://www.roskilde-festival.dk/da/years/2023/acts/sudan-archives/,US,Sudan Archives,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/sudanarchives/,https://open.spotify.com/artist/2MPHBxznH1fj59jbOWY38u?si=iQMGOX2VTFWEubsuIqH9uw
https://www.roskilde-festival.dk/da/years/2023/acts/yung-lean/,,Yung Lean,Arena,Torsdag 29. juni 2023,https://www.instagram.com/yunglean2001/,https://open.spotify.com/artist/67lytN32YpUxiSeWlKfHJ3?si=1f9zvokpT9aWP0DLA_ZC5w
