Kesi,https://www.roskilde-festival.dk/da/years/2023/acts/kesi/,DK,Orange,19:30 Fredag 30. juni 2023,https://www.instagram.com/kesi,https://open.spotify.com/artist/2d7AMvzFwh5wUTuqQl3BAE,Kom til hitfest på Orange med dansk raps måske bedste live-performer. 
Adekunle Gold,https://www.roskilde-festival.dk/da/years/2023/acts/adekunle-gold/,NG,Eos,15:15 Fredag 30. juni 2023,https://www.instagram.com/adekunlegold/,https://open.spotify.com/artist/2IK173RXLiCSQ8fhDlAb3s,Nigerianske Adekunle Gold bygger bro mellem moderne pop og afrobeat.
Alice Glass,https://www.roskilde-festival.dk/da/years/2023/acts/alice-glass/,CA,Apollo,21:45 Fredag 30. juni 2023,https://www.instagram.com/_alice_glass/,https://open.spotify.com/artist/4ukk0IyB7vL97QirpOcNr3?si=AdqZaMijRFSXgZ55e_ylew,Personlige dæmoner uddrives med gotisk synthpop.
Code Orange,https://www.roskilde-festival.dk/da/years/2023/acts/code-orange/,US,Avalon,20:00 Fredag 30. juni 2023,https://www.instagram.com/codeorangetoth/,https://open.spotify.com/artist/6qtECqesbU29iftyeWmldK?si=AdPOr88yRYuaqX-XOpXL8Q,Hardcore-katarsis mellem støjende kaos og medrivende sange
D1Ma,https://www.roskilde-festival.dk/da/years/2023/acts/d1ma/,DK,Arena,02:00 Fredag 30. juni 2023,https://www.instagram.com/d1ma.n1/,https://open.spotify.com/artist/5RaTuqY7SJHvh6MNzMagut?si=rxQ9yC6kQTyauko-vv2adw,Mystisk og maskebærende rapper med overvældende hits
Glorilla,https://www.roskilde-festival.dk/da/years/2023/acts/glorilla/,US,Eos,22:00 Fredag 30. juni 2023,https://www.instagram.com/glorillapimp/,https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG?si=4ulDxJH_QPOGLn-A92pYgw,"Kvindelig empowerment, råstyrke og en unik stemme fra Memphis-rapper"
Greentea Peng,https://www.roskilde-festival.dk/da/years/2023/acts/greentea-peng/,UK,Arena,16:00 Fredag 30. juni 2023,https://www.instagram.com/greenteapeng/?hl=en,https://open.spotify.com/artist/5z9wLR0RGBcWMXr4fCZW0K?si=2awVWjnBQseOOHIxTP7tmA,Sydende og psykedelisk soul-fest fra London-stjerne 
Jammjam,https://www.roskilde-festival.dk/da/years/2023/acts/jammjam/,INT,Orange,17:00 Fredag 30. juni 2023,https://www.instagram.com/roskildefestival/,,Efter et brag af et show i 2022 vender fænomenet JammJam tilbage til Roskilde
Japanese Breakfast,https://www.roskilde-festival.dk/da/years/2023/acts/japanese-breakfast/,US,Arena,18:15 Fredag 30. juni 2023,https://www.instagram.com/jbrekkie,https://open.spotify.com/artist/7MoIc5s9KXolCBH1fy9kkw?si=4Bx4gpmrShiHzhRSteUeng,Det anmelderroste indieband indhyller Roskilde i drømmende poplyde.
Liraz,https://www.roskilde-festival.dk/da/years/2023/acts/liraz/,IR,Avalon,15:00 Fredag 30. juni 2023,https://www.instagram.com/liraz_naz/,https://open.spotify.com/artist/0qTgfqWyTcC1VAYn2vSMpk?si=ZMngb3zXSG6_lz1fI5a4Wg,Liraz leverer persisk dansefest med feministiske budskaber og revolutionær energi
Rokia Koné,https://www.roskilde-festival.dk/da/years/2023/acts/rokia-kon%C3%A9/,,Avalon,18:00 Fredag 30. juni 2023,https://www.instagram.com/rokiakonemusic/,https://open.spotify.com/artist/5SU4pT9l4cpiEcp4IdiuTb?si=d-Idm02qQpahJSt1WqVXLA,Vidtfavnende sangerinde fra Mali bygger bro mellem traditionelle rødder og moderne klange 
Adédèjì,https://www.roskilde-festival.dk/da/years/2023/acts/ad%C3%A9d%C3%A8j%C3%AC/,NG,Avalon,00:30 Fredag 30. juni 2023,https://www.instagram.com/adedejinfo/,https://open.spotify.com/artist/0oMrlKaHe7umhMhnx3NIP6?si=E-MnJD2kSsWmP-L9YJ8W1w,Sjælfuld musiker tager dig på groovy rejse gennem Lagos  
Animistic Beliefs,https://www.roskilde-festival.dk/da/years/2023/acts/animistic-beliefs/,NL,Apollo,00:00 Fredag 30. juni 2023,https://www.instagram.com/animisticbeliefs/,https://open.spotify.com/artist/29S2cn8e5Hg0HuQxAuR2Sr?si=bPrk7dw6TreHi2OQ5L6kLg,"Techno, animisme og asiatiske klange smelter sammen i dekolonialiseret dansemusik "
Aunty Rayzor,https://www.roskilde-festival.dk/da/years/2023/acts/aunty-rayzor/,NG,Gloria,20:30 Fredag 30. juni 2023,https://www.instagram.com/auntyrayzor/,https://open.spotify.com/artist/2Fn2ztLqyHRiJw53gXonuz?si=Vd4SacbJS7O-e9_h4J9J5A,Fremadstormende nigeriansk rapper med barberbladskarp tunge 
Baby Volcano,https://www.roskilde-festival.dk/da/years/2023/acts/baby-volcano/,CH,Platform,21:15 Fredag 30. juni 2023,https://www.instagram.com/babyvolcano__/,https://open.spotify.com/artist/4v7IAW1zJCPQNdq3UpiDoU?si=Ff5w9kBIQ62SINZbRfL0zA,I en blanding af hedensk ritual og elektronisk musik lader Baby Volcano den soniske lava flyde 
Backxwash,https://www.roskilde-festival.dk/da/years/2023/acts/backxwash/,ZM/CA,Gloria,22:30 Fredag 30. juni 2023,https://www.instagram.com/backxwash/,https://open.spotify.com/artist/4du3q8TIzsZxZZKdRT23Jg?si=5Z8m-tAmTQy_3NpqfLwlyA&dl_branch=1,Zambiansk-canadisk queer-kunstner kalder til modstand med brutal blanding af hiphop og metal 
Body Type,https://www.roskilde-festival.dk/da/years/2023/acts/body-type/,AU,Gaia,16:00 Fredag 30. juni 2023,https://www.instagram.com/bodytypeband/,https://open.spotify.com/artist/2gOqvEhTe5TjetSBfivC4D?si=zePv1UaSSLGWkFZZlOoDBw,Knivskarp post-punk fra fremadstormende australsk kvartet
Bru-C,https://www.roskilde-festival.dk/da/years/2023/acts/bru-c/,UK,Apollo,02:30 Fredag 30. juni 2023,https://www.instagram.com/iambru_uk,https://open.spotify.com/artist/7GDrXlpRrdG29o4n0pNR5D,Fremtidens mand i engelsk hiphop inviterer til kæmpe klubfest. 
Candy,https://www.roskilde-festival.dk/da/years/2023/acts/candy/,US,Gaia,02:00 Fredag 30. juni 2023,https://www.instagram.com/candygonnadie/,https://open.spotify.com/artist/4oWlenweHbPcDXKvyNUbBl?si=RnMB4Sc6SH-59dNkVxgNYw,"Forvent ingen sødme, når Candy trækker dig gennem et støjende søle"
Caroline,https://www.roskilde-festival.dk/da/years/2023/acts/caroline/,UK,Gloria,14:30 Fredag 30. juni 2023,https://www.instagram.com/carolinetheband/,https://open.spotify.com/artist/2e74MUhJZSeg2Goe2UUAj3?si=u3orxiUoQEqrP8MvjdKAoQ,Smukke atmosfærer og minimalistiske folk-meditationer fra engelsk kollektiv 
Clarissa Connelly'S Canons,https://www.roskilde-festival.dk/da/years/2023/acts/clarissa-connellys-canons/,DK,Platform,12:00 Torsdag 29. juni 2023,https://www.instagram.com/clarissa.connelly/,https://open.spotify.com/artist/5YTJVNTfb9qDXATTlzuR5S?si=pIzOLU4FSJGIGka0s8yFCg,Clarissa Connelly forbinder folkemusik og fornyelse i tre særlige seancer
Coco Em,https://www.roskilde-festival.dk/da/years/2023/acts/coco-em/,KE,Apollo,19:00 Fredag 30. juni 2023,https://www.instagram.com/cocoem__/,https://open.spotify.com/artist/3FahF8OhHNaw7OJRfEPy9x?si=tJ_MQhcISse0sYECHRoQww,"Kenyansk DJ forener det personlige, det politiske og det dansable "
Derya Yildirim & Grup Şimşek,https://www.roskilde-festival.dk/da/years/2023/acts/derya-yildirim-grup-%C5%9Fim%C5%9Fek/,,Gloria,18:30 Fredag 30. juni 2023,https://www.instagram.com/deryayildirim_grupsimsek/,https://open.spotify.com/artist/2Y0SH69uxHrHrjiZCuTSaT?si=T_DPHtYuSeuk3-Of8vvTag,Poetisk fortolkning af anatolsk syrefolk
Eee Gee,https://www.roskilde-festival.dk/da/years/2023/acts/eee-gee/,DK,Eos,17:00 Fredag 30. juni 2023,https://www.instagram.com/emmagrankvist,https://open.spotify.com/artist/7wwdO3koJONTrS5TtFJ8RN,Popfinesse og country-coolness fra dansk stortalent.  
Florence Adooni,https://www.roskilde-festival.dk/da/years/2023/acts/florence-adooni/,,Gaia,14:15 Fredag 30. juni 2023,https://www.instagram.com/roskildefestival/,https://open.spotify.com/artist/4804FMh4N7pndfmQsS904u?si=izGffaGQT4-eCh1wH4kRGw,Ghanesisk gospeltalent inviterer til dansefest af dimensioner. 
Francesca Burattelli,https://www.roskilde-festival.dk/da/years/2023/acts/francesca-burattelli/,DK/IT,Platform,18:45 Fredag 30. juni 2023,https://www.instagram.com/francescaburattelli/,https://open.spotify.com/artist/1PjvFKWCySjwlkN6nbKDhM?si=Lavx6RexTgiVSaO5W6Aa4Q,Eksperimenterende popkunstner udfolder sit musikalske drama på Platform 
Fraads,https://www.roskilde-festival.dk/da/years/2023/acts/fraads/,,Eos,00:30 Fredag 30. juni 2023,https://www.instagram.com/_fraads_/,https://open.spotify.com/artist/0qpVYqW8pjiACu0FasfPnH?si=t75wMMZlRwqpyPCFl4OPRQ,Syret hiphop-duo med hang til både eksperimenter og stærke melodier 
Ganger,https://www.roskilde-festival.dk/da/years/2023/acts/ganger/,DK,Arena,14:00 Fredag 30. juni 2023,https://www.instagram.com/gangeranganger/,https://open.spotify.com/artist/0VkD20LbMsdWiikUO83GPT?si=aH9Ig2inQ8mJBhb-PWjoLw,"Ganger leverer pop, poesi og himmelstræbende vokalmagi"
Ghetto Kumbé,https://www.roskilde-festival.dk/da/years/2023/acts/ghetto-kumb%C3%A9/,CO,Apollo,20:00 Fredag 30. juni 2023,https://www.instagram.com/ghettokumbe/,https://open.spotify.com/artist/395rqoVSDgQIF7fzRfZIoy?si=DnP4wVZfTCK7EGA4KSkGWQ,Bogotá-trioen sætter atter gang i en tranceskabende og tropisk fest  
Guldimund,https://www.roskilde-festival.dk/da/years/2023/acts/guldimund/,,Avalon,13:00 Fredag 30. juni 2023,https://www.instagram.com/guldimundguldimund/,https://open.spotify.com/artist/5269oiQ5yjMDcgXoJr6zkw?si=4yacx6EuQKC-DkpQIxYZ-Q,Drømmende og poetisk indiepop til de lyse sommernætter fra dansk stortalent 
Jockstrap,https://www.roskilde-festival.dk/da/years/2023/acts/jockstrap/,UK,Gaia,18:30 Fredag 30. juni 2023,https://www.instagram.com/jockstrap_music/,https://open.spotify.com/artist/6S3Z6Me30mtdm526H17v8k?si=Bje5sPewQX2rlYEDILrqTQ,Overjordiske og eksperimenterende popperler fra hypet engelsk duo
Lady Neptune,https://www.roskilde-festival.dk/da/years/2023/acts/lady-neptune/,UK,Gloria,01:30 Fredag 30. juni 2023,https://open.spotify.com/artist/1uLlFT863JCNsqWt5KUgfV?si=A7br-hMaSXyLDAvu64okFA,https://open.spotify.com/playlist/4X3nNZpb6K01VWthTG95lf,Et vildt mix af happy hardcore og gabber fylder dig med ekstase og rædsel
Luedji Luna,https://www.roskilde-festival.dk/da/years/2023/acts/luedji-luna/,BR,Gloria,16:30 Fredag 30. juni 2023,https://www.instagram.com/luedjiluna/,https://open.spotify.com/artist/0sWTkzCrdEvuX7Du6MFLzc?si=uh7BigCeRYmXaAKuzmraIQ,"Kærlighed, protest og afro-brasiliansk empowerment fra sjælfuld stemme "
Metteson,https://www.roskilde-festival.dk/da/years/2023/acts/metteson/,NO,Avalon,22:30 Fredag 30. juni 2023,https://www.instagram.com/mettesonmusic/?hl=en,https://open.spotify.com/artist/6I6dO1Ytvcv32R1uzP5oZD?si=UZ9PuEcSQki7g6_nYZ9_sg,Et af Skandinaviens nye pophåb indtager Roskilde med storslåede popmusikalske dramaer 
Nikki Lane,https://www.roskilde-festival.dk/da/years/2023/acts/nikki-lane/,US,Gaia,21:00 Fredag 30. juni 2023,https://www.instagram.com/nikkilane77/,https://open.spotify.com/artist/2kWeFaiHBskk8oqky3KHcR?si=QfaxVXT6QZaFyk4gw5vxLg,En af den moderne outlaw countrys fineste sangskrivere
Shasimone,https://www.roskilde-festival.dk/da/years/2023/acts/shasimone/,UK,Eos,13:00 Fredag 30. juni 2023,https://www.instagram.com/shasimone/,https://open.spotify.com/artist/0R9Z8Eu8CF5KN4zLJSRFJw?si=dcCDNJIGSrqSAVj12YRyJw,Britisk-ghanesisk raptalent på vej mod kogepunktet
Siti Muharam,https://www.roskilde-festival.dk/da/years/2023/acts/siti-muharam/,TZ,Gloria,12:30 Fredag 30. juni 2023,https://www.instagram.com/roskildefestival/,https://open.spotify.com/artist/2YiO4vmSdl8Pz3MFyohYyo?si=oZD8g-97QK2iFuwVsS96xg,Taarab-genrens gyldne stemme giver nyt liv til stærk sangarv 
The Po' Ramblin' Boys,https://www.roskilde-festival.dk/da/years/2023/acts/the-po-ramblin-boys/,US,Gaia,12:00 Fredag 30. juni 2023,https://www.instagram.com/poramblinboys/,https://open.spotify.com/artist/65XZgRZMfuSawjuSFrnz0o?si=5HaU1B7PRpeTGYIJhg7m-w,Autentisk og håndspillet bluegrass direkte fra Tennessee
Wu-Lu,https://www.roskilde-festival.dk/da/years/2023/acts/wu-lu/,UK,Gaia,23:30 Fredag 30. juni 2023,https://www.instagram.com/wulumusic/,https://open.spotify.com/artist/5yRolHpTcDas7KX7KiH6Wd?si=MXE9DC2EReibGukzDJbL1A,London-rapperen leverer brændstof til revolutionen med punket attitude
Yaya Bey,https://www.roskilde-festival.dk/da/years/2023/acts/yaya-bey/,US,Eos,19:00 Fredag 30. juni 2023,https://www.instagram.com/yayabeybay,https://open.spotify.com/artist/6tpaMMCs8X6o8j9H5OmWmT?si=IUmb46FEQGuTUlDKSRiI-A,Stærk soulstemme skaber et personligt og helende rum
Zuli,https://www.roskilde-festival.dk/da/years/2023/acts/zuli/,,Gloria,00:00 Fredag 30. juni 2023,https://www.instagram.com/zulimusic/,https://open.spotify.com/artist/5Kur13kkU4pOoNFAE8K0YF?si=nk35DZAeTwqZnTB8ljC_sg,"Støjende lydflader, dansable rytmer og arabisk hiphop fra visionær Cairo-musiker "
Lizzo,https://www.roskilde-festival.dk/da/years/2023/acts/lizzo/,US,Orange,23:00 Lørdag 1. juli 2023,https://www.instagram.com/lizzobeeating/,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS?si=9cwctR29QXG5S5ZSeLd48Q,Selvkærlighedens ypperstepræstinde vender tilbage til Roskilde med kropspositiv fest 
Caroline Polachek,https://www.roskilde-festival.dk/da/years/2023/acts/caroline-polachek/,US,Arena,17:30 Lørdag 1. juli 2023,https://www.instagram.com/carolineplz,https://open.spotify.com/artist/4Ge8xMJNwt6EEXOzVXju9a?si=Dm5MHyRcTWuI1KcW1kZjwQ,Velkommen til Caroline Polacheks sensuelle og magiske pop-ørige
Loyle Carner,https://www.roskilde-festival.dk/da/years/2023/acts/loyle-carner/,UK,Arena,21:30 Lørdag 1. juli 2023,https://www.instagram.com/loylecarner/,https://open.spotify.com/artist/4oDjh8wNW5vDHyFRrDYC4k?si=TDFmbRk2Rs-MEFdbCrrvzA,Kritikerrost engelsk hiphop med jazzet nerve og stærkt personlige tekster 
Tobias Rahim,https://www.roskilde-festival.dk/da/years/2023/acts/tobias-rahim/,DK,Orange,19:30 Lørdag 1. juli 2023,https://www.instagram.com/tobiasrahim/,https://open.spotify.com/artist/1w2fVGZN37TieWhlqS8UwB?si=rDWdvIP8S5uviznRUCp3eA,Den kapitalismekritiske hitsmed er klar til at erobre Orange Scene.
‘’][‘’\/\/[[O]] Sss}}{{Ee\\_\\_,https://www.roskilde-festival.dk/da/years/2023/acts/o-sss-ee__/,,Apollo,02:00 Lørdag 1. juli 2023,https://www.instagram.com/twoshell/,https://open.spotify.com/artist/4mcHKwboFDmpDBQ4fiOrf3?si=HNa-GFOpRFiVc-hHxpM-mQ,Mystisk og anarkistisk dansemusik fra en fremmed planet 
Aitch,https://www.roskilde-festival.dk/da/years/2023/acts/aitch/,UK,Eos,19:30 Lørdag 1. juli 2023,https://www.instagram.com/aitch/,https://open.spotify.com/artist/2PJEagPIxaBugeMjIyKVXF?si=_f9C3ehoRQik3whWPGR5gA,Ung engelsk komet forener fremadskuende rap med Manchesters legendariske musikarv
Angélique Kidjo,https://www.roskilde-festival.dk/da/years/2023/acts/ang%C3%A9lique-kidjo/,BJ,Arena,19:30 Lørdag 1. juli 2023,https://www.instagram.com/angeliquekidjo/,https://open.spotify.com/artist/51qUDJb5AtQX6jIL4VJx6M,Afropop-legenden vender tilbage til Roskilde
Big Freedia,https://www.roskilde-festival.dk/da/years/2023/acts/big-freedia/,US,Eos,00:30 Lørdag 1. juli 2023,https://www.instagram.com/bigfreedia/,https://open.spotify.com/artist/2gyv1akuIB9fQvXoGSPaJr?si=257043ae9ffd4da9,Dronningen af bounce-hiphop kommer til Roskilde Festival!
"Black Country, New Road",https://www.roskilde-festival.dk/da/years/2023/acts/black-country-new-road/,UK,Arena,15:15 Lørdag 1. juli 2023,https://www.instagram.com/blackcountrynewroad/?hl=en,https://open.spotify.com/artist/3PP6ghmOlDl2jaKaH0avUN,Forrygende engelsk orkester bringer den eksperimenterende rock ind i nye og forunderlige egne
Charlotte Adigéry & Bolis Pupul,https://www.roskilde-festival.dk/da/years/2023/acts/charlotte-adig%C3%A9ry-bolis-pupul/,BE,Eos,22:00 Lørdag 1. juli 2023,http://instagram.com/adigerwww,https://open.spotify.com/artist/0h1gX589xBKUCijeC8Bewy?si=f9eCgUqQSv-wSBh-1uSgiQ,Original duo dekonstruerer patriarkatet med syret og sarkastisk elektropop-show 
Lock Up,https://www.roskilde-festival.dk/da/years/2023/acts/lock-up/,UK,Avalon,22:30 Lørdag 1. juli 2023,https://www.instagram.com/lockup666official/,https://open.spotify.com/artist/0AKZrsOYW77C7QW1jzdhNX?si=n2a66vraQFyYHNJLjQj4PA,Grindcore-supergruppe anført af Napalm Death-bassist leverer brutal fest
Tinariwen,https://www.roskilde-festival.dk/da/years/2023/acts/tinariwen/,ML,Orange,17:00 Lørdag 1. juli 2023,https://www.instagram.com/tinariwen/,https://open.spotify.com/artist/2sf2owtFSCvz2MLfxmNdkb?si=kRwkmudqT0eiJqAjRM84DQ,Kongerne af ørkenblues vender endelig tilbage til Roskilde Festival
Uncle Waffles,https://www.roskilde-festival.dk/da/years/2023/acts/uncle-waffles/,,Apollo,21:30 Lørdag 1. juli 2023,https://www.instagram.com/unclewaffles_/,https://open.spotify.com/artist/68McnNC9twEtiynOAJRRgZ?si=e5nwLixbSMqm6P_81UC-Wg,Rising star fra den house-inspirerede sydafrikanske amapiano-scene indtager Roskilde 
Weyes Blood,https://www.roskilde-festival.dk/da/years/2023/acts/weyes-blood/,US,Avalon,16:00 Lørdag 1. juli 2023,https://www.instagram.com/weyesblood/,https://open.spotify.com/artist/3Uqu1mEdkUJxPe7s31n1M9,Det amerikanske vidunder vender tilbage til Roskilde med nyt sfærisk popmesterværk
Whitney,https://www.roskilde-festival.dk/da/years/2023/acts/whitney/,US,Avalon,18:15 Lørdag 1. juli 2023,https://www.instagram.com/whitneyband/,https://open.spotify.com/artist/32aUoW94mJ7xTJI7fG0V1G?si=laOXPAQnSPqFxTaiCgBw9g,Organisk indie-soul og varme vokalharmonier til sommeraftenen
Afskum,https://www.roskilde-festival.dk/da/years/2023/acts/afskum/,,Eos,17:30 Lørdag 1. juli 2023,https://www.instagram.com/afskumerfarlig/,https://open.spotify.com/playlist/5W0vbpdNlcuIw2N1S5Cr8C,Den kompromisløse sanger er klar til atter at rive tæppet væk under publikum med intenst show 
Clarissa Connelly'S Canons,https://www.roskilde-festival.dk/da/years/2023/acts/clarissa-connellys-canons/,DK,Platform,12:00 Torsdag 29. juni 2023,https://www.instagram.com/clarissa.connelly/,https://open.spotify.com/artist/5YTJVNTfb9qDXATTlzuR5S?si=pIzOLU4FSJGIGka0s8yFCg,Clarissa Connelly forbinder folkemusik og fornyelse i tre særlige seancer
Deaf Club,https://www.roskilde-festival.dk/da/years/2023/acts/deaf-club/,US,Gloria,18:30 Lørdag 1. juli 2023,https://www.instagram.com/deafclubband/,https://open.spotify.com/artist/1GHsH4VNAKT2b7lBnppmFx?si=K_1spsQLR3y56os7hvmAXw,Brutal supergruppe med legendariske Justin Pearson i front leverer voldsomt hardcore-angreb
Domi & Jd Beck,https://www.roskilde-festival.dk/da/years/2023/acts/domi-jd-beck/,FR/US,Gaia,14:15 Lørdag 1. juli 2023,https://www.instagram.com/domiandjdbeck/,https://open.spotify.com/artist/4UpA1KitN1RgIZVyWDbZ0U?si=ufSzVDPWTXSet1SgvIk9Vg,Festfyrværkeri af rendyrket musikglæde fra unge jazzstjerner
First Hate,https://www.roskilde-festival.dk/da/years/2023/acts/first-hate/,DK,Gaia,01:15 Lørdag 1. juli 2023,https://instagram.com/first__hate,https://open.spotify.com/artist/5HOnVNfQ1FvMzZN2NEuNhP?si=_XOFYiNrTcizvTgla8Bjxg,Den danske synthpop-duo markerer 10-års jubilæum med ekstatisk fest
Fulu Miziki,https://www.roskilde-festival.dk/da/years/2023/acts/fulu-miziki/,CD,Eos,13:00 Lørdag 1. juli 2023,https://www.instagram.com/fulumusic/,https://open.spotify.com/artist/5YpOlimBuGWDamh62kx4cu,Affald forvandles til musikalsk guld af congolesisk kollektiv
Girls In Airports,https://www.roskilde-festival.dk/da/years/2023/acts/girls-in-airports/,DK,Gaia,12:00 Lørdag 1. juli 2023,https://www.instagram.com/girlsinairports/,https://open.spotify.com/artist/6rmNdcuNwzokE2TQaI0ubr?si=t3IpfyNwSRu6EQCUneTEzQ,Jazzede improvisationer og globalt udsyn fra et af Danmarks bedste live-bands
Grace Ives,https://www.roskilde-festival.dk/da/years/2023/acts/grace-ives/,US,Eos,15:30 Lørdag 1. juli 2023,https://www.instagram.com/graceives4u/,https://open.spotify.com/artist/4TZieE5978SbTInJswaay2?si=3oZWDg_XTIaTCHGACsrfSw,Skamrost synthpop-vidunder indtager Roskilde med sit seneste mesterværk
Kassi Valazza,https://www.roskilde-festival.dk/da/years/2023/acts/kassi-valazza/,US,Gloria,16:30 Lørdag 1. juli 2023,https://www.instagram.com/kassivalazza/,https://open.spotify.com/artist/4qIi20XYGNXcVvCzBZFumH?autoplay=true,"Solrige og psykedeliske landskaber mellem country, americana og neo-folk "
King Kami,https://www.roskilde-festival.dk/da/years/2023/acts/king-kami/,BR,Apollo,19:00 Lørdag 1. juli 2023,https://www.instagram.com/kiingkamii/?hl=en,https://open.spotify.com/artist/4Euz6vlPoujB4l6IUpJkdn?si=V_TIsd26QfCFW7f4nVrAYw,Pulserende bas og elektroniske beats møder brasiliansk funk
Liniker,https://www.roskilde-festival.dk/da/years/2023/acts/liniker/,BR,Gaia,18:30 Lørdag 1. juli 2023,https://www.instagram.com/linikeroficial/,https://open.spotify.com/artist/2O6q06oNcmOIPg1qidSU3C?si=kwWj7Az3SO-QN1DuH0ZMIw,Brasiliansk soulikon og queer-aktivist indtager Roskilde 
Lucrecia Dalt,https://www.roskilde-festival.dk/da/years/2023/acts/lucrecia-dalt/,CO,Gloria,14:30 Lørdag 1. juli 2023,https://www.instagram.com/lucreciadalt/,https://open.spotify.com/artist/4LC4vkseYrSEDd6MjZvOO9?si=Lp2CM80cQe6fNp8mDJ-spA,Colombiansk tradition og futuristisk sci-fi i smuk forening
Lyra Valenza,https://www.roskilde-festival.dk/da/years/2023/acts/lyra-valenza/,,Platform,00:30 Lørdag 1. juli 2023,https://www.instagram.com/lyraval_insta/?fbclid=IwAR2FeMwrS1qTFCruBosnWLnTnD594w0KHpgys-EoZZOdW8j0xj230sFTpNM,https://open.spotify.com/artist/34VlLtL7bIjD8JT48R3eJB?si=dxKK3keNRT-KCoqe4H35HA,Fremadskuende elektronisk musik fra stærk dansk duo 
Militarie Gun,https://www.roskilde-festival.dk/da/years/2023/acts/militarie-gun/,US,Gaia,16:00 Lørdag 1. juli 2023,https://www.instagram.com/MILITARIEGUN,https://open.spotify.com/artist/4us4NMG5wuqdUZvthZrj0Q?si=vPCuQBceQhO7jvhFx06Nqg,Original hardcore med rå nerve og stærke melodier  
Pankisi Ensemble,https://www.roskilde-festival.dk/da/years/2023/acts/pankisi-ensemble/,,Gloria,12:30 Lørdag 1. juli 2023,https://www.instagram.com/ensemble_pankisi/,https://open.spotify.com/artist/79JiwHfJKVfomH1O3UwC3C?si=3_w46rs4SJqT8hAqwAWFBQ,Et sjældent og smukt blik ind i vokaltraditionerne fra Georgiens Pankisi-dal 
Perturbator,https://www.roskilde-festival.dk/da/years/2023/acts/perturbator/,FR,Apollo,00:00 Lørdag 1. juli 2023,https://www.instagram.com/perturbatormusic/,https://open.spotify.com/artist/244uLu9lkdw39BJwlul3k8?si=KIjHw2j-SzOUI_DTC3mrVg,Iskold synthwave fra fransk mørkemester
Phelimuncasi,https://www.roskilde-festival.dk/da/years/2023/acts/phelimuncasi/,ZA,Gloria,01:30 Lørdag 1. juli 2023,https://www.instagram.com/realphelimuncasi/,https://open.spotify.com/artist/6efWsNfg9E1PSj46UWcxOx?si=y8fvIifRQcysfUEsS-Y2PA,Radikal sydafrikansk dansemusik med revolutionær energi
Saint Clara,https://www.roskilde-festival.dk/da/years/2023/acts/saint-clara/,DK,Arena,13:15 Lørdag 1. juli 2023,https://www.instagram.com/saint_clara/,https://open.spotify.com/artist/7c1rIwBQdZMoJD4VE9luoS?si=3xUDNDYbRSC1hFEZufY2NQ,Ung popkomet lover særligt show på Roskilde
Siamese,https://www.roskilde-festival.dk/da/years/2023/acts/siamese/,DK,Avalon,20:00 Lørdag 1. juli 2023,https://www.instagram.com/siamese_band,https://open.spotify.com/artist/0Hx4gv3eoiodtu6XYHF1X0?si=s2NPDz7hS32E&nd=1,Genrenedbrydende metal med tunge guitarbredsider og storladne poppede omkvæd
Sofie Birch,https://www.roskilde-festival.dk/da/years/2023/acts/sofie-birch/,,Platform,13:30 Lørdag 1. juli 2023,https://www.instagram.com/sofiebirchxix/,https://open.spotify.com/artist/6kEyGr2dFnzcKGxpHmnJnn?si=zBFSPygySROEXu5Psra3ig,Tag en meditativ pause med Sofie Birchs helbredende klange og drømmende ambient 
Sorry,https://www.roskilde-festival.dk/da/years/2023/acts/sorry/,UK,Gloria,20:30 Lørdag 1. juli 2023,https://www.instagram.com/sorrybanduk/,https://open.spotify.com/artist/5eUda4BaWhUQWWJiP1ml5v?si=ct-EnbIsQuek3iOmUuqTRA,Skamrost London-kvintet fornyer rocken på underspillet og skramlet manér 
Temp-Illusion,https://www.roskilde-festival.dk/da/years/2023/acts/temp-illusion/,IR,Gloria,22:15 Lørdag 1. juli 2023,https://www.instagram.com/temp_illusion/,https://open.spotify.com/artist/3N5AoyMmO9exmmlvdhWAWr?si=VS9Rt1XHRP6kF7Vwqj0QLA,Radikal elektronisk musik fra Iran med dystert fokus på mediernes virkelighedsforvrængning 
Tootard,https://www.roskilde-festival.dk/da/years/2023/acts/tootard/,INT,Gaia,21:00 Lørdag 1. juli 2023,https://www.instagram.com/tootard/,https://open.spotify.com/artist/7nSWA1659h0Vb1EyjJdSFV?si=PECZYCplS1uCw5PKf-nr_A,Grænseløs pan-arabisk dansefest fra Golanhøjderne
Txc,https://www.roskilde-festival.dk/da/years/2023/acts/txc/,ZA,Apollo,20:00 Lørdag 1. juli 2023,https://www.instagram.com/____.txc.____/,https://open.spotify.com/artist/25j9xL1MTyuycuB2xy2Q9g?si=rF7VB3H9RbuL27syP4Rf3w,Charmerende duo bringer den sydafrikanske amapiano til Roskilde 
Ustad Noor Bakhsh,https://www.roskilde-festival.dk/da/years/2023/acts/ustad-noor-bakhsh/,PK,Avalon,13:00 Lørdag 1. juli 2023,https://www.instagram.com/noorbenju/,https://open.spotify.com/artist/7LteUVt5zjstP7yHLFcYi8?si=LNuBNpWFT8iQStRK6C7Tqg,Poetiske naturmeditationer og tryllebindende toner fra pakistansk benju-mester
